SL,Division Code,Division Name,District Code,District Name,Upazilla Code,Upazilla Name,Union code,Union name,Total Population
2305.,55,Rangpur,73,Nilphamari,36,Jaldhaka,06,Ward No-06,8268
2306.,55,Rangpur,73,Nilphamari,36,Jaldhaka,07,Ward No-07,7044
2307.,55,Rangpur,73,Nilphamari,36,Jaldhaka,08,Ward No-08,2478
2308.,55,Rangpur,73,Nilphamari,36,Jaldhaka,09,Ward No-09,3841
2309.,55,Rangpur,73,Nilphamari,64,Nilphamari Sadar,01,Ward No-01,6174
2310.,55,Rangpur,73,Nilphamari,64,Nilphamari Sadar,02,Ward No-02,3233
2311.,55,Rangpur,73,Nilphamari,64,Nilphamari Sadar,03,Ward No-03,6144
2312.,55,Rangpur,73,Nilphamari,64,Nilphamari Sadar,04,Ward No-04,6057
2313.,55,Rangpur,73,Nilphamari,64,Nilphamari Sadar,05,Ward No-05,5861
2314.,55,Rangpur,73,Nilphamari,64,Nilphamari Sadar,06,Ward No-06,4388
2315.,55,Rangpur,73,Nilphamari,64,Nilphamari Sadar,07,Ward No-07,4013
2316.,55,Rangpur,73,Nilphamari,64,Nilphamari Sadar,08,Ward No-08,3703
2317.,55,Rangpur,73,Nilphamari,64,Nilphamari Sadar,09,Ward No-09,5813
2318.,55,Rangpur,73,Nilphamari,85,Saidpur,01,Ward No-01,10795
2319.,55,Rangpur,73,Nilphamari,85,Saidpur,02,Ward No-02,10183
2320.,55,Rangpur,73,Nilphamari,85,Saidpur,03,Ward No-03,6606
2321.,55,Rangpur,73,Nilphamari,85,Saidpur,04,Ward No-04,9030
2322.,55,Rangpur,73,Nilphamari,85,Saidpur,05,Ward No-05,6740
2323.,55,Rangpur,73,Nilphamari,85,Saidpur,06,Ward No-06,10379
2324.,55,Rangpur,73,Nilphamari,85,Saidpur,07,Ward No-07,5412
2325.,55,Rangpur,73,Nilphamari,85,Saidpur,08,Ward No-08,12289
2326.,55,Rangpur,73,Nilphamari,85,Saidpur,09,Ward No-09,5336
2327.,55,Rangpur,73,Nilphamari,85,Saidpur,10,Ward No-10,11311
2328.,55,Rangpur,73,Nilphamari,85,Saidpur,11,Ward No-11,9922
2329.,55,Rangpur,73,Nilphamari,85,Saidpur,12,Ward No-12,6079
2330.,55,Rangpur,73,Nilphamari,85,Saidpur,13,Ward No-13,7785
2331.,55,Rangpur,73,Nilphamari,85,Saidpur,14,Ward No-14,6069
2332.,55,Rangpur,73,Nilphamari,85,Saidpur,15,Ward No-15,5776
2333.,20,Chittagong,75,Noakhali,07,Begumganj,01,Ward No-01,8677
2334.,20,Chittagong,75,Noakhali,07,Begumganj,02,Ward No-02,7357
2335.,20,Chittagong,75,Noakhali,07,Begumganj,03,Ward No-03,10811
2336.,20,Chittagong,75,Noakhali,07,Begumganj,04,Ward No-04,12975
2337.,20,Chittagong,75,Noakhali,07,Begumganj,05,Ward No-05,7896
2338.,20,Chittagong,75,Noakhali,07,Begumganj,06,Ward No-06,9192
2339.,20,Chittagong,75,Noakhali,07,Begumganj,07,Ward No-07,9413
2340.,20,Chittagong,75,Noakhali,07,Begumganj,08,Ward No-08,7015
2341.,20,Chittagong,75,Noakhali,07,Begumganj,09,Ward No-09,6665
2342.,20,Chittagong,75,Noakhali,10,Chatkhil,01,Ward No-01,3613
2343.,20,Chittagong,75,Noakhali,10,Chatkhil,02,Ward No-02,4754
2344.,20,Chittagong,75,Noakhali,10,Chatkhil,03,Ward No-03,3360
2345.,20,Chittagong,75,Noakhali,10,Chatkhil,04,Ward No-04,3448
2346.,20,Chittagong,75,Noakhali,10,Chatkhil,05,Ward No-05,2494
2347.,20,Chittagong,75,Noakhali,10,Chatkhil,06,Ward No-06,4583
2348.,20,Chittagong,75,Noakhali,10,Chatkhil,07,Ward No-07,3843
2349.,20,Chittagong,75,Noakhali,10,Chatkhil,08,Ward No-08,2642
2350.,20,Chittagong,75,Noakhali,10,Chatkhil,09,Ward No-09,2658
2351.,20,Chittagong,75,Noakhali,21,Companiganj,01,Ward No-01,1705
2352.,20,Chittagong,75,Noakhali,21,Companiganj,02,Ward No-02,2702
2353.,20,Chittagong,75,Noakhali,21,Companiganj,03,Ward No-03,3881
2354.,20,Chittagong,75,Noakhali,21,Companiganj,04,Ward No-04,3526
2355.,20,Chittagong,75,Noakhali,21,Companiganj,05,Ward No-05,4080
2356.,20,Chittagong,75,Noakhali,21,Companiganj,06,Ward No-06,1892
2357.,20,Chittagong,75,Noakhali,21,Companiganj,07,Ward No-07,2521
2358.,20,Chittagong,75,Noakhali,21,Companiganj,08,Ward No-08,6238
2359.,20,Chittagong,75,Noakhali,21,Companiganj,09,Ward No-09,3332
2360.,20,Chittagong,75,Noakhali,36,Hatiya,01,Ward No-01,8576
2361.,20,Chittagong,75,Noakhali,36,Hatiya,02,Ward No-02,3306
2362.,20,Chittagong,75,Noakhali,36,Hatiya,03,Ward No-03,6690
2363.,20,Chittagong,75,Noakhali,36,Hatiya,04,Ward No-04,3282
2364.,20,Chittagong,75,Noakhali,36,Hatiya,05,Ward No-05,6981
2365.,20,Chittagong,75,Noakhali,36,Hatiya,06,Ward No-06,3516
2366.,20,Chittagong,75,Noakhali,36,Hatiya,07,Ward No-07,4733
2367.,20,Chittagong,75,Noakhali,36,Hatiya,08,Ward No-08,4083
2368.,20,Chittagong,75,Noakhali,36,Hatiya,09,Ward No-09,3635
2369.,20,Chittagong,75,Noakhali,47,Kabirhat,01,Ward No-01,2666
2370.,20,Chittagong,75,Noakhali,47,Kabirhat,02,Ward No-02,2255
2371.,20,Chittagong,75,Noakhali,47,Kabirhat,03,Ward No-03,1792
2372.,20,Chittagong,75,Noakhali,47,Kabirhat,04,Ward No-04,1335
2373.,20,Chittagong,75,Noakhali,47,Kabirhat,05,Ward No-05,2096
2374.,20,Chittagong,75,Noakhali,47,Kabirhat,06,Ward No-06,1808
2375.,20,Chittagong,75,Noakhali,47,Kabirhat,07,Ward No-07,1342
2376.,20,Chittagong,75,Noakhali,47,Kabirhat,08,Ward No-08,1914
2377.,20,Chittagong,75,Noakhali,47,Kabirhat,09,Ward No-09,2240
2378.,20,Chittagong,75,Noakhali,80,Senbagh,01,Ward No-01,1583
2379.,20,Chittagong,75,Noakhali,80,Senbagh,02,Ward No-02,687
2380.,20,Chittagong,75,Noakhali,80,Senbagh,03,Ward No-03,3686
2381.,20,Chittagong,75,Noakhali,80,Senbagh,04,Ward No-04,2495
2382.,20,Chittagong,75,Noakhali,80,Senbagh,05,Ward No-05,1667
2383.,20,Chittagong,75,Noakhali,80,Senbagh,06,Ward No-06,2245
2384.,20,Chittagong,75,Noakhali,80,Senbagh,07,Ward No-07,3042
2385.,20,Chittagong,75,Noakhali,80,Senbagh,08,Ward No-08,1517
2386.,20,Chittagong,75,Noakhali,80,Senbagh,09,Ward No-09,2143
2387.,20,Chittagong,75,Noakhali,83,Sonaimuri,01,Ward No-01,3128
2388.,20,Chittagong,75,Noakhali,83,Sonaimuri,02,Ward No-02,3366
2389.,20,Chittagong,75,Noakhali,83,Sonaimuri,03,Ward No-03,3248
2390.,20,Chittagong,75,Noakhali,83,Sonaimuri,04,Ward No-04,4070
2391.,20,Chittagong,75,Noakhali,83,Sonaimuri,05,Ward No-05,5340
2392.,20,Chittagong,75,Noakhali,83,Sonaimuri,06,Ward No-06,3047
2393.,20,Chittagong,75,Noakhali,83,Sonaimuri,07,Ward No-07,4674
2394.,20,Chittagong,75,Noakhali,83,Sonaimuri,08,Ward No-08,3714
2395.,20,Chittagong,75,Noakhali,83,Sonaimuri,09,Ward No-09,3631
2396.,20,Chittagong,75,Noakhali,87,Noakhali Sadar,01,Ward No-01,17397
2397.,20,Chittagong,75,Noakhali,87,Noakhali Sadar,02,Ward No-02,14810
2398.,20,Chittagong,75,Noakhali,87,Noakhali Sadar,03,Ward No-03,11048
2399.,20,Chittagong,75,Noakhali,87,Noakhali Sadar,04,Ward No-04,16018
2400.,20,Chittagong,75,Noakhali,87,Noakhali Sadar,05,Ward No-05,12021
2401.,20,Chittagong,75,Noakhali,87,Noakhali Sadar,06,Ward No-06,10392
2402.,20,Chittagong,75,Noakhali,87,Noakhali Sadar,07,Ward No-07,9019
2403.,20,Chittagong,75,Noakhali,87,Noakhali Sadar,08,Ward No-08,8714
2404.,20,Chittagong,75,Noakhali,87,Noakhali Sadar,09,Ward No-09,8235
2405.,50,Rajshahi,76,Pabna,05,Atgharia,01,Ward No-01,2000
2406.,50,Rajshahi,76,Pabna,05,Atgharia,02,Ward No-02,1342
2407.,50,Rajshahi,76,Pabna,05,Atgharia,03,Ward No-03,1451
2408.,50,Rajshahi,76,Pabna,05,Atgharia,04,Ward No-04,1407
2409.,50,Rajshahi,76,Pabna,05,Atgharia,05,Ward No-05,1393
2410.,50,Rajshahi,76,Pabna,05,Atgharia,06,Ward No-06,1536
2411.,50,Rajshahi,76,Pabna,05,Atgharia,07,Ward No-07,1859
2412.,50,Rajshahi,76,Pabna,05,Atgharia,08,Ward No-08,1458
2413.,50,Rajshahi,76,Pabna,05,Atgharia,09,Ward No-09,1240
2414.,50,Rajshahi,76,Pabna,16,Bera,01,Ward No-01,4277
2415.,50,Rajshahi,76,Pabna,16,Bera,02,Ward No-02,4643
2416.,50,Rajshahi,76,Pabna,16,Bera,03,Ward No-03,4700
2417.,50,Rajshahi,76,Pabna,16,Bera,04,Ward No-04,5870
2418.,50,Rajshahi,76,Pabna,16,Bera,05,Ward No-05,6806
2419.,50,Rajshahi,76,Pabna,16,Bera,06,Ward No-06,3813
2420.,50,Rajshahi,76,Pabna,16,Bera,07,Ward No-07,6819
2421.,50,Rajshahi,76,Pabna,16,Bera,08,Ward No-08,8531
2422.,50,Rajshahi,76,Pabna,16,Bera,09,Ward No-09,4609
2423.,50,Rajshahi,76,Pabna,19,Bhangura,01,Ward No-01,3062
2424.,50,Rajshahi,76,Pabna,19,Bhangura,02,Ward No-02,2083
2425.,50,Rajshahi,76,Pabna,19,Bhangura,03,Ward No-03,1826
2426.,50,Rajshahi,76,Pabna,19,Bhangura,04,Ward No-04,2557
2427.,50,Rajshahi,76,Pabna,19,Bhangura,05,Ward No-05,1989
2428.,50,Rajshahi,76,Pabna,19,Bhangura,06,Ward No-06,1902
2429.,50,Rajshahi,76,Pabna,19,Bhangura,07,Ward No-07,2319
2430.,50,Rajshahi,76,Pabna,19,Bhangura,08,Ward No-08,3057
2431.,50,Rajshahi,76,Pabna,19,Bhangura,09,Ward No-09,1811
2432.,50,Rajshahi,76,Pabna,22,Chatmohar,01,Ward No-01,1446
2433.,50,Rajshahi,76,Pabna,22,Chatmohar,02,Ward No-02,1886
2434.,50,Rajshahi,76,Pabna,22,Chatmohar,03,Ward No-03,1953
2435.,50,Rajshahi,76,Pabna,22,Chatmohar,04,Ward No-04,1420
2436.,50,Rajshahi,76,Pabna,22,Chatmohar,05,Ward No-05,1455
2437.,50,Rajshahi,76,Pabna,22,Chatmohar,06,Ward No-06,1680
2438.,50,Rajshahi,76,Pabna,22,Chatmohar,07,Ward No-07,1351
2439.,50,Rajshahi,76,Pabna,22,Chatmohar,08,Ward No-08,1069
2440.,50,Rajshahi,76,Pabna,22,Chatmohar,09,Ward No-09,2183
2441.,50,Rajshahi,76,Pabna,33,Faridpur,01,Ward No-01,2220
2442.,50,Rajshahi,76,Pabna,33,Faridpur,02,Ward No-02,1351
2443.,50,Rajshahi,76,Pabna,33,Faridpur,03,Ward No-03,1683
2444.,50,Rajshahi,76,Pabna,33,Faridpur,04,Ward No-04,1756
2445.,50,Rajshahi,76,Pabna,33,Faridpur,05,Ward No-05,1211
2446.,50,Rajshahi,76,Pabna,33,Faridpur,06,Ward No-06,1311
2447.,50,Rajshahi,76,Pabna,33,Faridpur,07,Ward No-07,2801
2448.,50,Rajshahi,76,Pabna,33,Faridpur,08,Ward No-08,741
2449.,50,Rajshahi,76,Pabna,33,Faridpur,09,Ward No-09,936
2450.,50,Rajshahi,76,Pabna,39,Ishwardi,01,Ward No-01,5351
2451.,50,Rajshahi,76,Pabna,39,Ishwardi,02,Ward No-02,6755
2452.,50,Rajshahi,76,Pabna,39,Ishwardi,03,Ward No-03,8552
2453.,50,Rajshahi,76,Pabna,39,Ishwardi,04,Ward No-04,6861
2454.,50,Rajshahi,76,Pabna,39,Ishwardi,05,Ward No-05,8704
2455.,50,Rajshahi,76,Pabna,39,Ishwardi,06,Ward No-06,7517
2456.,50,Rajshahi,76,Pabna,39,Ishwardi,07,Ward No-07,9638
2457.,50,Rajshahi,76,Pabna,39,Ishwardi,08,Ward No-08,6179
2458.,50,Rajshahi,76,Pabna,39,Ishwardi,09,Ward No-09,6698
2459.,50,Rajshahi,76,Pabna,55,Pabna Sadar,01,Ward No-01,8502
2460.,50,Rajshahi,76,Pabna,55,Pabna Sadar,02,Ward No-02,13661
2461.,50,Rajshahi,76,Pabna,55,Pabna Sadar,03,Ward No-03,7871
2462.,50,Rajshahi,76,Pabna,55,Pabna Sadar,04,Ward No-04,7505
2463.,50,Rajshahi,76,Pabna,55,Pabna Sadar,05,Ward No-05,9046
2464.,50,Rajshahi,76,Pabna,55,Pabna Sadar,06,Ward No-06,8283
2465.,50,Rajshahi,76,Pabna,55,Pabna Sadar,07,Ward No-07,10374
2466.,50,Rajshahi,76,Pabna,55,Pabna Sadar,08,Ward No-08,7038
2467.,50,Rajshahi,76,Pabna,55,Pabna Sadar,09,Ward No-09,11492
2468.,50,Rajshahi,76,Pabna,55,Pabna Sadar,10,Ward No-10,11425
2469.,50,Rajshahi,76,Pabna,55,Pabna Sadar,11,Ward No-11,12880
2470.,50,Rajshahi,76,Pabna,55,Pabna Sadar,12,Ward No-12,9662
2471.,50,Rajshahi,76,Pabna,55,Pabna Sadar,13,Ward No-13,10920
2472.,50,Rajshahi,76,Pabna,55,Pabna Sadar,14,Ward No-14,6197
2473.,50,Rajshahi,76,Pabna,55,Pabna Sadar,15,Ward No-15,9586
2474.,50,Rajshahi,76,Pabna,72,Santhia,01,Ward No-01,3591
2475.,50,Rajshahi,76,Pabna,72,Santhia,02,Ward No-02,4800
2476.,50,Rajshahi,76,Pabna,72,Santhia,03,Ward No-03,3835
2477.,50,Rajshahi,76,Pabna,72,Santhia,04,Ward No-04,3842
2478.,50,Rajshahi,76,Pabna,72,Santhia,05,Ward No-05,4971
2479.,50,Rajshahi,76,Pabna,72,Santhia,06,Ward No-06,5198
2480.,50,Rajshahi,76,Pabna,72,Santhia,07,Ward No-07,4564
2481.,50,Rajshahi,76,Pabna,72,Santhia,08,Ward No-08,3375
2482.,50,Rajshahi,76,Pabna,72,Santhia,09,Ward No-09,4528
2483.,50,Rajshahi,76,Pabna,83,Sujanagar,01,Ward No-01,2386
2484.,50,Rajshahi,76,Pabna,83,Sujanagar,02,Ward No-02,3248
2485.,50,Rajshahi,76,Pabna,83,Sujanagar,03,Ward No-03,2697
2486.,50,Rajshahi,76,Pabna,83,Sujanagar,04,Ward No-04,2917
2487.,50,Rajshahi,76,Pabna,83,Sujanagar,05,Ward No-05,2869
2488.,50,Rajshahi,76,Pabna,83,Sujanagar,06,Ward No-06,2239
2489.,50,Rajshahi,76,Pabna,83,Sujanagar,07,Ward No-07,3413
2490.,50,Rajshahi,76,Pabna,83,Sujanagar,08,Ward No-08,3075
2491.,50,Rajshahi,76,Pabna,83,Sujanagar,09,Ward No-09,2617
2492.,55,Rangpur,77,Panchagarh,25,Boda,01,Ward No-01,1662
2493.,55,Rangpur,77,Panchagarh,25,Boda,02,Ward No-02,2248
2494.,55,Rangpur,77,Panchagarh,25,Boda,03,Ward No-03,1603
2495.,55,Rangpur,77,Panchagarh,25,Boda,04,Ward No-04,1767
2496.,55,Rangpur,77,Panchagarh,25,Boda,05,Ward No-05,1865
2497.,55,Rangpur,77,Panchagarh,25,Boda,06,Ward No-06,1307
2498.,55,Rangpur,77,Panchagarh,25,Boda,07,Ward No-07,1258
2499.,55,Rangpur,77,Panchagarh,25,Boda,08,Ward No-08,1461
2500.,55,Rangpur,77,Panchagarh,25,Boda,09,Ward No-09,1616
2501.,55,Rangpur,77,Panchagarh,73,Panchagarh Sadar,01,Ward No-01,7767
2502.,55,Rangpur,77,Panchagarh,73,Panchagarh Sadar,02,Ward No-02,5603
2503.,55,Rangpur,77,Panchagarh,73,Panchagarh Sadar,03,Ward No-03,5193
2504.,55,Rangpur,77,Panchagarh,73,Panchagarh Sadar,04,Ward No-04,5571
2505.,55,Rangpur,77,Panchagarh,73,Panchagarh Sadar,05,Ward No-05,5869
2506.,55,Rangpur,77,Panchagarh,73,Panchagarh Sadar,06,Ward No-06,3847
2507.,55,Rangpur,77,Panchagarh,73,Panchagarh Sadar,07,Ward No-07,3802
2508.,55,Rangpur,77,Panchagarh,73,Panchagarh Sadar,08,Ward No-08,3037
2509.,55,Rangpur,77,Panchagarh,73,Panchagarh Sadar,09,Ward No-09,4900
2510.,10,Barisal,78,Patuakhali,38,Bauphal,01,Ward No-01,627
2511.,10,Barisal,78,Patuakhali,38,Bauphal,02,Ward No-02,885
2512.,10,Barisal,78,Patuakhali,38,Bauphal,03,Ward No-03,1817
2513.,10,Barisal,78,Patuakhali,38,Bauphal,04,Ward No-04,1709
2514.,10,Barisal,78,Patuakhali,38,Bauphal,05,Ward No-05,851
2515.,10,Barisal,78,Patuakhali,38,Bauphal,06,Ward No-06,835
2516.,10,Barisal,78,Patuakhali,38,Bauphal,07,Ward No-07,2226
2517.,10,Barisal,78,Patuakhali,38,Bauphal,08,Ward No-08,810
2518.,10,Barisal,78,Patuakhali,38,Bauphal,09,Ward No-09,1675
2519.,10,Barisal,78,Patuakhali,57,Galachipa,01,Ward No-01,2483
2520.,10,Barisal,78,Patuakhali,57,Galachipa,02,Ward No-02,2122
2521.,10,Barisal,78,Patuakhali,57,Galachipa,03,Ward No-03,1430
2522.,10,Barisal,78,Patuakhali,57,Galachipa,04,Ward No-04,2275
2523.,10,Barisal,78,Patuakhali,57,Galachipa,05,Ward No-05,1755
2524.,10,Barisal,78,Patuakhali,57,Galachipa,06,Ward No-06,3352
2525.,10,Barisal,78,Patuakhali,57,Galachipa,07,Ward No-07,3148
2526.,10,Barisal,78,Patuakhali,57,Galachipa,08,Ward No-08,2301
2527.,10,Barisal,78,Patuakhali,57,Galachipa,09,Ward No-09,2334
2528.,10,Barisal,78,Patuakhali,66,Kala Para,01,Ward No-01,3319
2529.,10,Barisal,78,Patuakhali,66,Kala Para,02,Ward No-02,1501
2530.,10,Barisal,78,Patuakhali,66,Kala Para,03,Ward No-03,1681
2531.,10,Barisal,78,Patuakhali,66,Kala Para,04,Ward No-04,1331
2532.,10,Barisal,78,Patuakhali,66,Kala Para,05,Ward No-05,1193
2533.,10,Barisal,78,Patuakhali,66,Kala Para,06,Ward No-06,1662
2534.,10,Barisal,78,Patuakhali,66,Kala Para,07,Ward No-07,1347
2535.,10,Barisal,78,Patuakhali,66,Kala Para,08,Ward No-08,1824
2536.,10,Barisal,78,Patuakhali,66,Kala Para,09,Ward No-09,3474
2537.,10,Barisal,78,Patuakhali,66,Kala Para,61,Ward No-01 (Kuakata),737
2538.,10,Barisal,78,Patuakhali,66,Kala Para,62,Ward No-02,752
2539.,10,Barisal,78,Patuakhali,66,Kala Para,63,Ward No-03,1831
2540.,10,Barisal,78,Patuakhali,66,Kala Para,64,Ward No-04,890
2541.,10,Barisal,78,Patuakhali,66,Kala Para,65,Ward No-05,918
2542.,10,Barisal,78,Patuakhali,66,Kala Para,66,Ward No-06,1613
2543.,10,Barisal,78,Patuakhali,66,Kala Para,67,Ward No-07,385
2544.,10,Barisal,78,Patuakhali,66,Kala Para,68,Ward No-08,962
2545.,10,Barisal,78,Patuakhali,66,Kala Para,69,Ward No-09,1089
2546.,10,Barisal,78,Patuakhali,95,Patuakhali Sadar,01,Ward No-01,5577
2547.,10,Barisal,78,Patuakhali,95,Patuakhali Sadar,02,Ward No-02,7123
2548.,10,Barisal,78,Patuakhali,95,Patuakhali Sadar,03,Ward No-03,5002
2549.,10,Barisal,78,Patuakhali,95,Patuakhali Sadar,04,Ward No-04,11291
2550.,10,Barisal,78,Patuakhali,95,Patuakhali Sadar,05,Ward No-05,6715
2551.,10,Barisal,78,Patuakhali,95,Patuakhali Sadar,06,Ward No-06,5154
2552.,10,Barisal,78,Patuakhali,95,Patuakhali Sadar,07,Ward No-07,8417
2553.,10,Barisal,78,Patuakhali,95,Patuakhali Sadar,08,Ward No-08,6256
2554.,10,Barisal,78,Patuakhali,95,Patuakhali Sadar,09,Ward No-09,9465
2555.,10,Barisal,79,Pirojpur,58,Mathbaria,01,Ward No-01,1565
2556.,10,Barisal,79,Pirojpur,58,Mathbaria,02,Ward No-02,2281
2557.,10,Barisal,79,Pirojpur,58,Mathbaria,03,Ward No-03,2844
2558.,10,Barisal,79,Pirojpur,58,Mathbaria,04,Ward No-04,1047
2559.,10,Barisal,79,Pirojpur,58,Mathbaria,05,Ward No-05,2507
2560.,10,Barisal,79,Pirojpur,58,Mathbaria,06,Ward No-06,1711
2561.,10,Barisal,79,Pirojpur,58,Mathbaria,07,Ward No-07,2268
2562.,10,Barisal,79,Pirojpur,58,Mathbaria,08,Ward No-08,2207
2563.,10,Barisal,79,Pirojpur,58,Mathbaria,09,Ward No-09,1945
2564.,10,Barisal,79,Pirojpur,80,Pirojpur Sadar,01,Ward No-01,5707
2565.,10,Barisal,79,Pirojpur,80,Pirojpur Sadar,02,Ward No-02,6459
2566.,10,Barisal,79,Pirojpur,80,Pirojpur Sadar,03,Ward No-03,4717
2567.,10,Barisal,79,Pirojpur,80,Pirojpur Sadar,04,Ward No-04,10421
2568.,10,Barisal,79,Pirojpur,80,Pirojpur Sadar,05,Ward No-05,7528
2569.,10,Barisal,79,Pirojpur,80,Pirojpur Sadar,06,Ward No-06,6143
2570.,10,Barisal,79,Pirojpur,80,Pirojpur Sadar,07,Ward No-07,7112
2571.,10,Barisal,79,Pirojpur,80,Pirojpur Sadar,08,Ward No-08,6474
2572.,10,Barisal,79,Pirojpur,80,Pirojpur Sadar,09,Ward No-09,5495
2573.,10,Barisal,79,Pirojpur,87,Nesarabad,01,Ward No-01,1744
2574.,10,Barisal,79,Pirojpur,87,Nesarabad,02,Ward No-02,1381
2575.,10,Barisal,79,Pirojpur,87,Nesarabad,03,Ward No-03,2126
2576.,10,Barisal,79,Pirojpur,87,Nesarabad,04,Ward No-04,2011
2577.,10,Barisal,79,Pirojpur,87,Nesarabad,05,Ward No-05,2718
2578.,10,Barisal,79,Pirojpur,87,Nesarabad,06,Ward No-06,1740
2579.,10,Barisal,79,Pirojpur,87,Nesarabad,07,Ward No-07,3190
2580.,10,Barisal,79,Pirojpur,87,Nesarabad,08,Ward No-08,3186
2581.,10,Barisal,79,Pirojpur,87,Nesarabad,09,Ward No-09,1923
2582.,30,Dhaka,82,Rajbari,29,Goalanda,01,Ward No-01,2545
2583.,30,Dhaka,82,Rajbari,29,Goalanda,02,Ward No-02,1917
2584.,30,Dhaka,82,Rajbari,29,Goalanda,03,Ward No-03,1694
2585.,30,Dhaka,82,Rajbari,29,Goalanda,04,Ward No-04,2997
2586.,30,Dhaka,82,Rajbari,29,Goalanda,05,Ward No-05,2215
2587.,30,Dhaka,82,Rajbari,29,Goalanda,06,Ward No-06,1704
2588.,30,Dhaka,82,Rajbari,29,Goalanda,07,Ward No-07,1778
2589.,30,Dhaka,82,Rajbari,29,Goalanda,08,Ward No-08,1591
2590.,30,Dhaka,82,Rajbari,29,Goalanda,09,Ward No-09,2222
2591.,30,Dhaka,82,Rajbari,73,Pangsha,01,Ward No-01,3409
2592.,30,Dhaka,82,Rajbari,73,Pangsha,02,Ward No-02,1877
2593.,30,Dhaka,82,Rajbari,73,Pangsha,03,Ward No-03,2750
2594.,30,Dhaka,82,Rajbari,73,Pangsha,04,Ward No-04,2909
2595.,30,Dhaka,82,Rajbari,73,Pangsha,05,Ward No-05,3963
2596.,30,Dhaka,82,Rajbari,73,Pangsha,06,Ward No-06,4519
2597.,30,Dhaka,82,Rajbari,73,Pangsha,07,Ward No-07,2425
2598.,30,Dhaka,82,Rajbari,73,Pangsha,08,Ward No-08,3224
2599.,30,Dhaka,82,Rajbari,73,Pangsha,09,Ward No-09,4022
2600.,30,Dhaka,82,Rajbari,76,Rajbari Sadar,01,Ward No-01,4605
2601.,30,Dhaka,82,Rajbari,76,Rajbari Sadar,02,Ward No-02,4665
2602.,30,Dhaka,82,Rajbari,76,Rajbari Sadar,03,Ward No-03,5172
2603.,30,Dhaka,82,Rajbari,76,Rajbari Sadar,04,Ward No-04,5286
2604.,30,Dhaka,82,Rajbari,76,Rajbari Sadar,05,Ward No-05,8158
2605.,30,Dhaka,82,Rajbari,76,Rajbari Sadar,06,Ward No-06,6677
2606.,30,Dhaka,82,Rajbari,76,Rajbari Sadar,07,Ward No-07,8363
2607.,30,Dhaka,82,Rajbari,76,Rajbari Sadar,08,Ward No-08,7670
2608.,30,Dhaka,82,Rajbari,76,Rajbari Sadar,09,Ward No-09,5717
2609.,50,Rajshahi,81,Rajshahi,10,Bagha,01,Ward No-01,3973
2610.,50,Rajshahi,81,Rajshahi,10,Bagha,02,Ward No-02,4532
2611.,50,Rajshahi,81,Rajshahi,10,Bagha,03,Ward No-03,2647
2612.,50,Rajshahi,81,Rajshahi,10,Bagha,04,Ward No-04,2653
2613.,50,Rajshahi,81,Rajshahi,10,Bagha,05,Ward No-05,2661
2614.,50,Rajshahi,81,Rajshahi,10,Bagha,06,Ward No-06,2746
2615.,50,Rajshahi,81,Rajshahi,10,Bagha,07,Ward No-07,2906
2616.,50,Rajshahi,81,Rajshahi,10,Bagha,08,Ward No-08,2203
2617.,50,Rajshahi,81,Rajshahi,10,Bagha,09,Ward No-09,3302
2618.,50,Rajshahi,81,Rajshahi,10,Bagha,11,Ward No-01 (Arani),1448
2619.,50,Rajshahi,81,Rajshahi,10,Bagha,12,Ward No-02,1368
2620.,50,Rajshahi,81,Rajshahi,10,Bagha,13,Ward No-03,1050
2621.,50,Rajshahi,81,Rajshahi,10,Bagha,14,Ward No-04,1718
2622.,50,Rajshahi,81,Rajshahi,10,Bagha,15,Ward No-05,1558
2623.,50,Rajshahi,81,Rajshahi,10,Bagha,16,Ward No-06,2658
2624.,50,Rajshahi,81,Rajshahi,10,Bagha,17,Ward No-07,2925
2625.,50,Rajshahi,81,Rajshahi,10,Bagha,18,Ward No-08,1875
2626.,50,Rajshahi,81,Rajshahi,10,Bagha,19,Ward No-09,1950
2627.,50,Rajshahi,81,Rajshahi,12,Baghmara,01,Ward No-01 (Bhabanigonj),1634
2628.,50,Rajshahi,81,Rajshahi,12,Baghmara,02,Ward No-02,1664
2629.,50,Rajshahi,81,Rajshahi,12,Baghmara,03,Ward No-03,1937
2630.,50,Rajshahi,81,Rajshahi,12,Baghmara,04,Ward No-04,1607
2631.,50,Rajshahi,81,Rajshahi,12,Baghmara,05,Ward No-05,2137
2632.,50,Rajshahi,81,Rajshahi,12,Baghmara,06,Ward No-06,2911
2633.,50,Rajshahi,81,Rajshahi,12,Baghmara,07,Ward No-07,2168
2634.,50,Rajshahi,81,Rajshahi,12,Baghmara,08,Ward No-08,1753
2635.,50,Rajshahi,81,Rajshahi,12,Baghmara,09,Ward No-09,2144
2636.,50,Rajshahi,81,Rajshahi,12,Baghmara,11,Ward No-01 (Tahirpur),1597
2637.,50,Rajshahi,81,Rajshahi,12,Baghmara,12,Ward No-02,2646
2638.,50,Rajshahi,81,Rajshahi,12,Baghmara,13,Ward No-03,1715
2639.,50,Rajshahi,81,Rajshahi,12,Baghmara,14,Ward No-04,1752
2640.,50,Rajshahi,81,Rajshahi,12,Baghmara,15,Ward No-05,1805
2641.,50,Rajshahi,81,Rajshahi,12,Baghmara,16,Ward No-06,1773
